road_age_years,daily_traffic,heavy_vehicle_pct,rainfall_mm,waterlogging_events,drainage_score,asphalt_quality,repair_count,avg_temperature,soil_stability,road_damage_index,predicted_damage,risk_level,x,y
8,6344,10.950240718402132,469,13,10,8,7,36,3,37.15453258368499,36.637907687478396,Moderate,40,23
15,5507,40.25042260542415,247,9,4,5,7,38,7,77.21043483668319,78.30289700194935,Critical,49,18
13,38598,33.77506871350188,429,14,9,1,3,24,1,127.05326343000259,128.6601756311153,Critical,9,50
17,44988,54.4529908644759,192,5,5,9,3,14,5,93.73664648343961,87.9859485321151,Critical,73,80
3,33885,44.96344116497013,277,8,9,10,4,12,6,12.467875305022318,21.33018561718471,Healthy,96,1
6,17865,33.03583475234414,169,9,10,7,6,34,2,38.396173481794264,35.709253886037615,Moderate,81,9
5,38055,27.19742089208312,402,16,10,4,5,41,2,89.68074972006754,97.09267787578659,Critical,53,68
17,28213,27.240608476395117,73,0,10,7,0,30,9,-6.33752613215995,-5.555028013800424,Healthy,9,5
2,5477,17.446735738317898,76,13,10,5,5,26,2,10.142848973505386,9.904573733147068,Healthy,6,61
15,7533,5.952928446563338,482,3,6,10,2,18,3,24.99770093419012,16.684460132196335,Healthy,31,65
5,24396,36.620082351390835,124,1,8,9,8,35,1,23.964280613586613,26.267905956789235,Healthy,53,7
20,13755,16.682810288776835,290,2,5,2,2,31,9,48.173013878039775,47.96493289510065,Moderate,69,67
6,1865,16.45798047504228,72,6,5,4,8,32,1,30.00737586976605,35.903387741075704,Moderate,82,58
6,12173,11.895967577206427,210,13,3,6,4,20,4,51.81888609510046,49.203870268959065,Moderate,62,49
18,39097,15.427751959718101,90,11,7,5,9,19,7,70.78406072720998,77.57189045496365,Critical,33,94
18,34371,6.748403225532572,287,18,2,1,7,32,2,151.8989476602171,161.49466709986305,Critical,42,35
4,39524,42.08272973616926,288,17,3,9,8,14,8,82.52555675592102,90.22023703748202,Critical,4,7
17,12254,27.076841397198184,105,14,2,9,8,35,8,75.29637894870368,76.86609087992711,Critical,18,94
14,5018,35.883852932522984,462,0,8,3,6,13,3,48.475886269005635,49.348462428922204,Moderate,53,16
14,6192,40.03266899114397,464,2,4,4,9,36,4,93.13170908471547,87.62305817011446,Critical,13,58
13,3015,58.486650925188755,498,14,10,4,0,43,7,84.99511752692068,77.30392527770617,Critical,9,77
7,43618,8.754622622052555,147,3,8,10,7,12,5,12.232052280170269,4.466084931772684,Healthy,48,7
12,4380,27.985472665729088,195,14,8,8,6,41,5,52.622020320820226,46.746482505209265,Moderate,10,88
15,29343,18.524386343956458,311,9,8,6,3,35,2,85.6996533378561,75.38811838893879,Critical,30,77
19,4770,31.21915625212478,485,5,8,2,5,27,6,72.42213136705264,70.16413146397689,Critical,65,86
11,6829,55.62597653376385,89,12,8,4,9,16,4,74.91947572609045,72.16426942824329,Critical,9,42
15,35381,44.81913458864832,242,6,9,1,1,22,5,92.1914526499468,82.91124845768232,Critical,20,62
12,46915,41.40722725639413,288,0,2,3,3,15,5,91.74906034564256,97.40673772590746,Critical,0,80
3,16545,29.268523203714757,91,10,9,4,7,44,2,50.21896648690703,45.34653686684143,Moderate,45,11
17,19263,41.911187410593975,271,13,8,8,3,40,8,68.31613075691976,68.55083732655328,Moderate,94,83
3,39140,6.780645750092445,245,5,10,3,9,13,1,45.630464027525804,38.82995880111316,Moderate,74,97
19,44306,37.243126961644194,337,4,1,5,3,13,2,137.9294441855927,132.219026288908,Critical,73,55
20,26675,35.457710942958656,59,18,5,1,3,17,7,117.55947112703109,118.44766686934037,Critical,19,48
4,26362,24.065223757975605,284,18,2,4,9,20,7,92.63028609337024,98.98783865712763,Critical,20,51
3,1148,16.083276898325963,374,12,10,2,8,11,2,41.102297723950116,34.05418160779879,Healthy,36,10
16,2754,49.41555530496156,314,6,5,4,1,27,1,84.56078415882192,86.65552397274033,Critical,13,26
12,27745,7.962416295030306,118,7,8,5,6,27,10,15.600321043532668,14.946102045033314,Healthy,57,61
8,8378,8.832007543297328,494,13,9,3,2,31,1,53.88903311203117,59.49145545744906,Moderate,56,8
17,47359,29.22869591912806,188,18,9,6,3,21,1,118.11894098439238,119.98445099826894,Critical,56,81
7,21140,18.89050010747328,404,18,1,2,0,26,6,110.47395788871906,105.74537064154364,Critical,68,35
11,10371,45.99988274288612,268,11,7,5,2,26,10,45.07673052068841,42.92769135838459,Moderate,69,45
18,27999,39.88045423066551,245,8,8,4,1,38,7,73.04693496991622,76.81542823541524,Critical,23,91
1,13779,47.48941378696473,123,13,10,5,9,25,2,41.25675847471967,50.243942408206706,Moderate,79,83
3,32075,22.85734259857906,152,5,3,9,6,20,6,30.421828514630167,26.829037269918558,Healthy,59,28
4,31697,45.72854167898271,274,14,6,6,5,31,4,87.04355345245459,89.14966638334425,Critical,22,67
13,10795,52.42667798145194,172,12,3,7,0,39,9,69.03069414646782,68.05623668690946,Moderate,46,78
6,39460,23.990097193021445,151,6,9,8,7,17,8,11.827735216053815,12.265742329108079,Healthy,37,40
14,5218,23.694270163900836,313,10,3,9,8,27,8,49.62653128954691,51.81092706377355,Moderate,79,27
5,38571,54.49732721485344,482,9,2,5,0,25,2,125.6884320467621,122.73344118343007,Critical,51,63
16,12672,7.738463925324002,457,0,9,8,4,29,5,4.540892238434501,8.734408594999032,Healthy,12,23
15,32042,24.260417315196438,210,6,8,2,6,17,2,83.09838890121414,82.28205562185254,Critical,7,15
15,36950,11.526987063949225,282,17,8,10,1,39,3,79.26515495975833,77.35254876806208,Critical,31,21
4,12009,6.593932463748693,324,2,2,9,5,38,8,6.661781927047208,-0.0416931707421071,Healthy,85,46
8,48096,11.207817970575217,307,8,6,2,7,22,5,84.54311032646872,84.60320410491548,Critical,16,16
16,20544,28.71851851491523,360,4,5,5,7,26,4,74.55941153751274,80.60877294263926,Critical,4,0
16,30381,42.78258380752849,188,12,2,6,9,26,5,129.66107871189266,126.54829510464226,Critical,71,30
4,26287,20.910533344307964,276,15,5,4,9,18,8,62.33495031015015,66.93993500921833,Moderate,49,88
13,3586,51.73214190706186,322,15,4,8,7,11,10,64.84122502879704,68.03407577203096,Moderate,93,11
13,3648,29.068859580609253,475,11,9,10,5,33,7,28.603739337789737,30.98682167739574,Healthy,82,19
2,41081,58.252542802895896,366,17,1,3,5,30,6,145.71918128650145,147.0757354344474,Critical,11,18
3,19101,57.4785618194035,436,10,6,5,2,11,2,85.60786734984313,78.82518818235796,Critical,88,4
8,46312,47.53019224667483,135,16,7,2,1,14,10,88.29593340886449,84.98619559633237,Critical,43,14
15,22692,56.282302288064,340,6,6,3,4,26,5,94.5177741506189,99.98224470248093,Critical,76,24
11,8407,43.89028418886114,266,14,5,8,8,33,10,68.74239185951093,61.208408889939335,Moderate,67,34
9,18254,54.25707544951497,408,5,4,5,3,17,9,65.74511348166868,60.301204001251094,Moderate,58,54
7,16234,18.00605445514686,115,5,5,3,4,39,9,22.72181277819023,20.596327718001433,Healthy,9,62
13,23211,23.998111009723925,306,17,9,5,5,31,9,54.08242893890975,65.80520844669981,Moderate,47,46
2,30480,46.411153630267385,184,18,5,9,5,33,3,83.6285188555558,87.81747883591787,Critical,27,66
8,48780,28.350868101360643,453,19,10,3,3,35,9,97.68588668998692,98.07577135951412,Critical,4,81
7,25846,51.053008860348484,476,18,8,10,3,17,9,71.82553809916142,63.44696636250254,Moderate,91,63
12,43503,53.27013793732763,424,1,7,7,7,21,5,90.58645319944858,83.96710480514612,Critical,43,21
19,47193,21.48512165965087,439,2,4,8,4,23,6,80.59394230432859,85.71472094389893,Critical,30,79
7,49466,50.28979445042654,104,13,10,5,4,39,7,69.63650526476624,78.03327615538888,Critical,15,78
10,16321,13.484534908583253,405,3,5,3,8,44,10,41.096559346281225,42.3609904708411,Moderate,22,68
16,13646,23.380819134526696,292,16,7,6,3,40,10,61.572567002679484,61.0329125678909,Moderate,92,76
3,23117,33.48807231167639,301,5,6,3,6,37,10,29.061383179981227,35.335048534024,Moderate,20,91
10,5893,17.454406915714067,70,18,3,9,4,36,6,46.101991338346,50.406577425449406,Moderate,1,73
6,10476,36.859730626635965,356,8,10,2,8,10,5,52.904502371696765,42.00464543751157,Moderate,22,79
18,18270,36.82822932947056,479,3,3,3,7,23,1,120.80247150307262,122.88529146816991,Critical,79,1
18,22702,16.379659216799816,212,6,2,7,7,19,4,77.62159685940242,79.21228122903513,Critical,10,99
5,5382,48.76027396870012,405,3,3,10,9,16,8,41.72174906419128,27.335262521119745,Healthy,72,24
7,2785,39.740446917632326,313,10,10,8,9,23,8,12.36371896373836,13.70578255489211,Healthy,1,60
2,46798,22.476827875372486,117,1,1,5,2,36,6,44.14289568095808,49.307095916501794,Moderate,81,4
11,12735,17.770163090866056,156,9,9,5,8,20,3,34.265264836609106,37.53663656140686,Moderate,12,27
13,31177,53.33125763589714,449,5,2,5,7,19,8,109.3399187447573,108.11487419032127,Critical,44,80
5,31712,50.9658234873559,116,7,3,4,2,16,7,61.97022374813157,64.10578476618367,Moderate,71,65
6,17679,17.636837117053947,248,14,5,9,9,26,9,34.41773628007599,35.125263982253415,Moderate,9,14
14,44013,6.958287458407982,241,12,10,6,0,21,3,57.22484719283585,57.3740919293368,Moderate,90,54
12,36365,49.249292765871814,51,1,4,8,4,16,6,65.96376476932008,49.87253191731239,Moderate,80,37
4,18064,38.85297053957737,306,19,5,8,3,33,1,96.26960491795307,92.68419460296666,Critical,87,92
6,31563,10.548511542940282,491,0,6,5,7,43,8,28.906532911903582,34.00513549145945,Healthy,20,22
10,34092,37.30470134203923,50,14,5,9,5,10,2,78.06473721874572,78.65134225883969,Critical,0,81
18,48928,29.870047694893184,407,6,10,2,9,38,5,119.45920947438434,115.90893911690854,Critical,15,13
15,27867,47.60026801105304,164,17,1,8,4,35,6,130.7014791797266,125.52726261545536,Critical,42,31
8,46382,16.49966631873015,440,9,6,3,8,19,4,90.55966813642854,98.95406132574709,Critical,96,43
9,34754,29.92362093677646,137,14,9,7,5,10,9,29.327338880757452,36.16095882066557,Moderate,5,69
5,20502,13.593426283855422,246,4,3,9,2,26,3,24.386572174202435,21.836008027117188,Healthy,75,91
10,1760,57.663997529596564,141,10,2,5,5,18,2,87.36249179029134,90.21479284603024,Critical,95,81
20,25142,47.830598630884026,323,7,6,8,3,32,3,94.69543157810773,98.55948591654847,Critical,10,98
6,45653,45.519733457576805,393,7,3,4,4,38,5,114.78418184873976,114.22205252720302,Critical,81,57
16,42996,42.96136657614411,209,5,4,1,5,11,1,135.25890097450062,131.35147494006708,Critical,65,3
3,18290,28.283504335650992,222,14,6,1,8,27,10,55.342154562381396,56.64810580801863,Moderate,95,61
10,6499,55.78053286367296,82,14,6,6,2,37,4,62.12815675050498,71.51983478096797,Critical,48,59
11,1364,9.010435655985297,122,4,2,8,0,16,1,13.14948011294863,15.306896955748854,Healthy,19,94
11,20797,49.17924894234235,482,12,3,10,1,20,9,65.75837280597275,71.55223776580516,Critical,20,74
17,41795,16.837800265815297,466,13,9,2,7,16,3,122.93386450037586,120.47560967736132,Critical,35,58
4,33535,22.82153755986164,245,10,2,4,3,33,2,101.94471500102065,91.8879839927305,Critical,37,74
4,47300,33.56863509320196,333,19,3,3,6,24,5,137.17450232856166,136.20841275992612,Critical,55,28
17,48176,48.04602560805687,136,11,9,9,1,40,1,105.47788774744521,103.20349372447578,Critical,90,18
9,17105,51.119419920955515,358,19,4,3,9,28,10,120.24554001932269,116.51435937940944,Critical,10,16
19,8939,37.10527375880687,273,0,1,8,7,19,7,65.8434502261178,59.00891113058552,Moderate,17,3
5,14936,27.166951891407688,93,2,2,7,9,17,9,8.640285226997648,11.312458063161664,Healthy,80,43
6,43029,57.057633177176555,385,7,3,1,8,10,1,144.510417737648,144.9406608690942,Critical,97,3
3,16863,18.55867127116526,488,11,9,8,6,11,8,13.632256702547862,8.693653481802421,Healthy,44,58
1,13561,49.170201673434946,187,14,9,9,9,38,8,24.10867320832658,28.58875895791141,Healthy,25,11
20,11447,38.66272917964843,319,2,6,8,0,19,7,27.57201212181185,34.75763822768906,Healthy,58,46
16,31624,25.729225928686756,408,7,6,10,1,18,10,34.5620635993823,36.841074078953326,Moderate,5,6
11,47940,5.075239139994524,85,18,3,10,8,40,4,105.88215335702479,100.07239895093628,Critical,42,84
13,45646,29.562961574174473,83,19,5,1,9,41,7,141.87889362081577,141.76328840621187,Critical,93,96
10,13411,20.21959986482646,137,5,4,7,6,11,2,35.87540447631412,37.850563381628135,Moderate,51,11
3,20465,10.739063732905834,195,17,10,9,2,33,6,11.534925161452172,6.2196652113660065,Healthy,61,70
9,39216,9.133721093594666,65,10,10,5,4,15,5,29.690379464207215,26.66308495160836,Healthy,95,53
12,20642,24.11570800213811,282,11,9,2,0,17,5,49.769800226456894,53.431961577880045,Moderate,16,57
14,32262,38.81165638073567,470,1,9,8,9,34,8,51.16217271045534,52.22317697773682,Moderate,76,62
1,31363,51.06356234506255,90,4,1,9,2,34,1,59.59311525247482,64.45862193220435,Moderate,45,14
18,3107,15.09597847210298,304,3,8,7,3,20,8,2.1407114481072584,1.0865740820432848,Healthy,40,36
17,8928,28.35541842199773,330,8,9,5,3,44,4,63.69401786925769,60.475634154439696,Moderate,12,55
9,49002,26.55758770781837,175,12,5,8,6,10,10,45.95793823542319,58.293584908563474,Moderate,5,72
9,20317,33.23667050646836,57,12,4,6,4,32,6,56.52546595374772,61.52845668901241,Moderate,85,96
10,26017,49.527299894525406,417,14,10,4,8,12,6,96.85181862833674,88.39281152169976,Critical,96,79
19,14528,35.450486989957916,399,1,4,1,6,10,1,103.65067036190005,105.28736699667166,Critical,32,30
15,14313,51.56602024262618,389,12,2,6,1,21,8,105.09937432660774,96.83243128669862,Critical,3,14
5,2559,33.520346583793774,451,6,9,8,7,40,4,17.559979092075974,23.756440130520232,Healthy,77,1
15,16167,38.21160508496993,373,16,5,3,1,38,9,96.15731485098256,99.07528882845972,Critical,49,12
20,16343,29.056078337114435,225,7,3,7,6,44,7,83.77614047880353,82.92635285268025,Critical,47,4
2,39598,50.270256916259854,277,17,6,7,4,37,4,99.64125839769,101.35631740857059,Critical,98,47
13,8523,55.8104963500559,372,14,9,9,9,30,1,101.31865161530818,94.8343780252836,Critical,26,32
16,29439,40.15296059677301,451,14,9,1,5,20,9,103.0296199795001,103.8403975974879,Critical,5,31
15,16524,50.14303470450972,416,4,5,5,3,35,10,69.65886121772392,66.15507295464215,Moderate,57,52
10,14285,8.245183369950517,67,1,8,8,4,20,6,-32.55895271158999,-27.628991386083456,Healthy,62,20
14,11973,54.83614632956617,105,15,4,3,4,14,6,101.06390624262755,99.52690117980532,Critical,0,65
10,23694,15.390878676151852,456,4,5,5,6,16,1,68.19778293329071,69.79877992809801,Moderate,27,99
14,36774,19.108623502919436,84,5,7,1,3,40,5,65.09361380989385,70.20308773953761,Critical,28,60
9,5302,7.933153751371043,439,11,7,9,4,17,4,23.621301844289572,21.085665143339362,Healthy,95,53
14,23391,58.09700643357325,167,4,7,4,3,36,1,99.09952508510737,92.05856166633326,Critical,27,96
3,5611,51.8605967218607,331,19,8,5,3,30,7,58.48318277464082,61.264255667777455,Moderate,90,74
20,10372,55.22515322500961,303,7,5,3,7,39,4,122.44600887351363,120.45844094679227,Critical,73,40
16,25312,51.596889226800826,262,10,1,2,4,23,3,143.43403310661463,144.69243489432318,Critical,81,86
2,15080,31.374180399670887,110,13,9,7,8,10,2,30.315150557441118,29.261877127068693,Healthy,67,37
10,16082,55.82450637499199,137,16,9,5,4,33,8,70.36091123288985,65.93952498338489,Moderate,40,32
3,48409,58.321005123495354,320,9,7,10,7,15,5,80.97472439177665,73.61973884427998,Critical,54,7
11,43861,32.641183723416866,396,1,6,3,2,15,10,58.44333355681363,52.27237567272613,Moderate,31,99
11,31677,14.6593629730861,81,2,5,2,6,14,9,26.616602304689554,30.26283690108906,Healthy,68,35
13,21874,41.22423799297019,445,12,5,10,0,44,5,75.9319579557384,82.77399677067885,Critical,21,32
7,9378,58.64910594194638,182,16,3,6,4,24,10,61.260292510357075,71.169631302965,Critical,56,28
17,2597,52.96807729223812,113,2,10,10,1,44,1,29.01657381626704,25.19599812693125,Healthy,21,94
2,12600,52.39983468802492,248,9,1,6,7,17,10,50.5683960390226,53.07658652142575,Moderate,65,56
12,4747,56.35999092440051,305,7,6,3,5,44,5,90.0465906650641,84.69905423003192,Critical,40,93
10,14879,54.16737433039009,391,3,8,9,4,14,5,28.099581114069693,32.79148230150936,Healthy,42,71
18,14017,47.69549152100611,204,12,2,1,2,40,8,121.64439671327564,119.65646524408706,Critical,33,60
11,25815,44.505005768900496,280,6,8,3,0,40,6,54.86773456286612,63.633514937452624,Moderate,1,89
16,19964,19.56219455596149,350,6,8,1,9,17,5,77.93692258696723,75.49308785907866,Critical,58,86
17,29812,39.173701178564706,84,15,10,7,9,15,8,69.64745851454519,67.51722562664922,Moderate,35,54
19,41200,33.68187419382392,75,4,8,2,9,32,1,105.44784986873978,111.03858319899732,Critical,7,51
18,25714,52.40692503695451,72,16,10,4,9,25,5,107.92074941017796,106.8640710565231,Critical,32,42
3,19890,32.044191541953964,190,9,3,4,7,17,3,79.572072960334,69.11189197929883,Moderate,32,25
16,5725,12.025851994847901,436,3,10,8,4,13,5,5.145774635828635,1.317516152531141,Healthy,67,1
6,44205,5.273486692729205,334,13,8,4,8,41,3,101.63959202426093,87.31697425639723,Critical,17,54
12,21684,42.283021625776584,499,4,4,3,6,12,4,97.01648889380729,96.29779967518675,Critical,63,89
11,27325,35.24496129199388,369,1,3,10,0,25,9,30.0516766515489,27.026667515202575,Healthy,60,17
15,33542,23.202959739714657,205,13,9,3,0,43,2,90.72345233762435,93.20349110933762,Critical,82,90
15,47037,14.293468252083969,469,17,8,5,6,22,10,97.14323920073971,96.41689975144057,Critical,9,49
16,14092,30.669342732214616,162,10,10,6,6,42,1,64.2668590845483,69.00265883704199,Moderate,49,80
10,31382,10.515755986339812,439,15,2,7,8,31,4,115.06237145927885,111.08751684793305,Critical,93,44
12,40770,23.485966907162872,188,17,8,5,1,40,8,73.81091723191285,78.04918931611977,Critical,21,14
13,26457,25.85665484295989,471,15,3,7,6,33,5,123.43341590540194,115.5587401986415,Critical,38,6
4,7131,30.609028216087918,423,3,10,4,1,12,9,-25.93256154244483,-19.73207766705869,Healthy,64,80
7,47029,30.664141323636578,467,0,6,5,9,42,10,60.35622517505216,62.33459881266903,Moderate,29,82
2,26215,19.13531039108525,258,13,5,6,9,39,3,72.35875384237167,73.82898913402957,Critical,4,26
15,13612,51.76160398810932,372,11,8,9,1,35,9,46.251293753832954,51.676848822976744,Moderate,25,39
8,38305,24.554892844121007,413,9,9,6,4,43,1,83.1020612086969,82.11557648217416,Critical,62,16
7,14091,17.627301989088398,479,18,7,10,8,31,2,71.1656648731733,73.98218225760769,Critical,45,31
15,36103,14.669543587582462,135,3,6,1,8,39,9,71.05996931152652,64.34738766052996,Moderate,30,15
14,38089,22.741811697683456,334,19,6,7,9,44,9,105.86149857993502,110.54453127576927,Critical,40,62
8,30759,8.71540856376439,109,2,1,3,0,34,10,28.976350096504355,26.965166221143605,Healthy,11,93
12,47022,6.809913763953441,103,3,5,6,6,37,5,55.01997776412506,55.65210360067856,Moderate,16,77
13,1559,38.282820824157724,142,14,8,2,9,42,10,60.93860089370725,62.04731488859437,Moderate,17,59
11,1713,39.05309248270545,374,10,6,7,9,32,4,70.15286880565854,69.65971602611862,Moderate,65,81
17,38361,34.12735114510593,422,15,1,1,2,35,9,155.02406930944696,152.18552884893919,Critical,87,85
17,16184,46.925685737744836,314,3,5,2,9,18,10,66.82796413257547,76.2983088416433,Critical,91,51
4,16261,7.153279935239289,431,5,5,9,9,17,2,28.881760202810494,28.57054892704059,Healthy,38,79
8,21372,56.47852095152072,262,7,3,9,0,42,3,72.94589563242778,76.93550227403234,Critical,73,48
5,33140,10.228581779138327,382,12,8,7,1,24,8,20.593803959657752,24.33676772973169,Healthy,32,48
16,34024,42.07126469164765,59,19,9,2,5,17,1,129.23898418297543,127.92743780767769,Critical,87,79
4,48342,12.336812391744512,407,3,6,5,9,30,2,79.13152527271853,73.94763850861345,Critical,74,25
15,33544,53.39479883192858,252,4,6,4,1,12,5,89.43548357865143,81.41931432021822,Critical,7,50
12,1037,33.089230781976724,245,9,2,2,1,18,7,59.49928260447278,62.24623310836136,Moderate,90,42
5,44032,9.526144755988682,107,4,10,2,3,23,10,-14.47056735368139,-0.38456276403047696,Healthy,25,69
16,13697,38.91982619850405,305,11,2,10,2,36,9,68.88388624973504,68.61190975577838,Moderate,75,70
14,42420,5.501046913521091,272,0,6,8,7,29,3,40.65016482487096,49.86269390165848,Moderate,34,8
10,49698,47.68121981421345,418,9,8,5,7,13,4,110.3295082281345,108.21924085587372,Critical,56,43
7,32707,40.78217426553679,229,4,2,8,5,33,10,45.27699766460008,49.84757955986192,Moderate,78,63
